area,geom
111447.60042195079,"POLYGON((126.876899941507 37.5137487625992, 126.876808773087 37.5137317346103, 126.876727322605 37.5137184129606, 126.876648373114 37.5136839745507, 126.876603709417 37.5136549332755, 126.876576363716 37.5136253246542, 126.876500459217 37.5135692294198, 126.876455344386 37.5134920293695, 126.876422588218 37.5134241406691, 126.876381603736 37.5133052648823, 126.876379051929 37.5132484003134, 126.876381368246 37.5132362933792, 126.876401799567 37.5131729659827, 126.876418841465 37.5131276549155, 126.876433395478 37.5130888103636, 126.876440702558 37.513054751436, 126.876447645341 37.5130220976761, 126.876449075638 37.5130122422924, 126.876445675884 37.5129347980716, 126.876394098096 37.5128131179746, 126.876384403724 37.5127934029187, 126.876327127973 37.5126973320761, 126.876199827425 37.5125200792565, 126.876096606082 37.5124183373301, 126.87583001912 37.5122522166096, 126.875734672086 37.5122036865718, 126.87559634306 37.5121762299999, 126.875435479577 37.5121980156933, 126.875323158756 37.5122550549596, 126.875181797831 37.5124494649926, 126.875161164102 37.5124243681978, 126.875125360557 37.5123804153375, 126.875096196791 37.5123832042479, 126.874821141305 37.5121095112516, 126.874341940237 37.511636820185, 126.874205559905 37.5115018031342, 126.874101823367 37.5113994822572, 126.874031420772 37.5113295790777, 126.873999307685 37.5112977302333, 126.873997019783 37.5112929434726, 126.873936433586 37.5111706759097, 126.873999963332 37.5110186923466, 126.874051991274 37.5108726339016, 126.874078753608 37.5108250721421, 126.874194329241 37.5107289072746, 126.874247568227 37.5107019347501, 126.874322542043 37.5106772380976, 126.874391479875 37.5106702755232, 126.874448025932 37.5106739944081, 126.874552964865 37.510693812036, 126.874677285062 37.5107499785616, 126.874796038975 37.5108539909086, 126.874863235504 37.5109405135858, 126.87489258622 37.5110342937333, 126.874901582374 37.5111522888611, 126.874862258456 37.5113045691614, 126.874804508881 37.5114906260559, 126.874821949869 37.511631128118, 126.874887682032 37.5117413003541, 126.875013374328 37.5118233716332, 126.87518019373 37.5118308662538, 126.875293918353 37.5117794688561, 126.875285470483 37.5117586197834, 126.875286012036 37.511752709826, 126.875347013696 37.5117305293966, 126.875461345424 37.5116340736567, 126.875487605822 37.5115685001304, 126.875510331544 37.5115130590366, 126.875514401508 37.5115074321505, 126.875564846994 37.5114601836373, 126.875589982523 37.5114379648339, 126.875697569964 37.5113564311808, 126.875845428349 37.5112850674778, 126.875974331835 37.5112463535763, 126.876039570093 37.5112267090893, 126.876059551573 37.5112225046389, 126.876205208624 37.5112023778135, 126.876418915369 37.511178953166, 126.87656459145 37.5111473021727, 126.876569719803 37.5111444964882, 126.876653752344 37.5110930573541, 126.876670911231 37.5110789929152, 126.876729330477 37.511024436236, 126.876742781363 37.5110092416239, 126.876792217893 37.5109355292491, 126.876844147643 37.5108452051084, 126.876844859667 37.510838727695, 126.876816881063 37.5107685916247, 126.876730432423 37.5106750219461, 126.87664499565 37.5106191779978, 126.87652181077 37.5106207415904, 126.876439946858 37.510647117208, 126.876391945171 37.5107149114115, 126.876389109074 37.5107199900278, 126.876374017773 37.5107557345931, 126.876354509294 37.5108018899958, 126.87635202526 37.5108061040275, 126.876348304608 37.5108125782501, 126.876343339803 37.5108190511542, 126.876220080035 37.5109802529107, 126.87611816119 37.5110477194985, 126.876019484987 37.511090132731, 126.875918157325 37.5111218392237, 126.875763671566 37.5111391361783, 126.875606242408 37.5111175698167, 126.875523785266 37.5110724320757, 126.875459394578 37.5110050679546, 126.875418595814 37.5109926357089, 126.875369754864 37.5109266846805, 126.875209334232 37.5106871995821, 126.875184516302 37.5105210473037, 126.875184712453 37.5105120375481, 126.875194338636 37.5104644662148, 126.875214278928 37.5103772080002, 126.8752349228 37.5102885359684, 126.875259136667 37.5101821181145, 126.875262862101 37.5101728418313, 126.875344605546 37.5100163810083, 126.875442044567 37.5099759401933, 126.875558189466 37.509848798318, 126.875603262231 37.5097404474618, 126.875603031296 37.5096624569439, 126.875598451164 37.509655397258, 126.87559280782 37.5096483634683, 126.875551364398 37.5095959533561, 126.875529142256 37.5095674761825, 126.875513453125 37.509548322279, 126.875472879714 37.5095032291596, 126.875457176468 37.5094857600972, 126.875435490635 37.5094612388534, 126.875430892583 37.5094581255071, 126.875421720936 37.5094508086341, 126.875406183549 37.509442331689, 126.875295294964 37.5093833781718, 126.875188457852 37.5093365292687, 126.875013381244 37.5093059332727, 126.874789436618 37.5093268035954, 126.874688607499 37.5093858277995, 126.874616622655 37.5094229166065, 126.874506795348 37.5094655959175, 126.874406560452 37.5094874363847, 126.874320664964 37.5094904523668, 126.874222447041 37.5094700741445, 126.874194005703 37.5094610335264, 126.874100042319 37.5094262888906, 126.874086276924 37.5094200932048, 126.874026420567 37.5093882144273, 126.874015836264 37.5093803192827, 126.874006126209 37.5093704518981, 126.873994125447 37.5093574826111, 126.873987600091 37.5093504387824, 126.873979494184 37.5093416993732, 126.873973668625 37.5093355032362, 126.873968905756 37.5093295875552, 126.873954267516 37.5093112634959, 126.873948455189 37.509303941126, 126.873929583761 37.5092808281995, 126.873922349707 37.5092715311099, 126.873913534613 37.5092608267571, 126.873904891584 37.5092487080248, 126.873900660798 37.5092425045968, 126.873889382191 37.5092239138596, 126.873875814333 37.5092013742819, 126.873864535263 37.5091830628506, 126.873852196398 37.50916277709, 126.873840924061 37.5091405192979, 126.873822436212 37.509104738754, 126.873799540948 37.5090602317935, 126.873782642324 37.5090210742233, 126.873780151857 37.5089228088232, 126.873779662021 37.5088983101912, 126.873787939404 37.5088130037561, 126.873849218366 37.5087331065325, 126.873900935426 37.5086692456999, 126.873983714744 37.5086226003919, 126.874008649668 37.5086116441575, 126.874202311541 37.5085262583346, 126.874422289229 37.5084423060632, 126.874533863709 37.5084089269878, 126.874567095815 37.5084005113549, 126.874673636361 37.5083486375175, 126.876343685695 37.5089512688442, 126.878002083692 37.5111699872519, 126.878338316129 37.5127675772123, 126.876899941507 37.5137487625992))"
180235.08091474042,"POLYGON((126.872483061311 37.5079968641134, 126.873021276162 37.5077523565357, 126.874673625742 37.5083486336854, 126.874567095831 37.5084005023449, 126.874533863725 37.5084089179779, 126.874422289229 37.5084423060632, 126.874202311556 37.5085262493247, 126.874008649683 37.5086116351476, 126.873983714759 37.508622591382, 126.873900935426 37.5086692456999, 126.873849218381 37.5087330975226, 126.87378793942 37.5088129947462, 126.873779662037 37.5088983011813, 126.873780151873 37.5089227998132, 126.873782642339 37.5090210652133, 126.873799540963 37.5090602227835, 126.873822436227 37.5091047297441, 126.873840924076 37.5091405102879, 126.873852196413 37.5091627680801, 126.873864535278 37.5091830538407, 126.873875814348 37.509201365272, 126.873889382206 37.5092239048496, 126.873900660798 37.5092425045968, 126.873904891599 37.5092486990148, 126.873913534629 37.5092608177472, 126.873922349722 37.5092715220999, 126.873929583761 37.5092808281995, 126.873948455205 37.509303932116, 126.873954267516 37.5093112634959, 126.873968905771 37.5093295785453, 126.873973668641 37.5093354942262, 126.873979494184 37.5093416993732, 126.873987600107 37.5093504297724, 126.873994125447 37.5093574826111, 126.874006126224 37.5093704428881, 126.874015836279 37.5093803102727, 126.874026420582 37.5093882054174, 126.87408627694 37.5094200841949, 126.874100042319 37.5094262888906, 126.874194005719 37.5094610245164, 126.874222447056 37.5094700651346, 126.874320664979 37.5094904433569, 126.874406560452 37.5094874363847, 126.874506795364 37.5094655869076, 126.87461662267 37.5094229075965, 126.874688607514 37.5093858187895, 126.874789436618 37.5093268035954, 126.87501338126 37.5093059242627, 126.875188457867 37.5093365202587, 126.875295294979 37.5093833691618, 126.875406183549 37.509442331689, 126.875421720951 37.5094507996242, 126.875430892583 37.5094581255071, 126.87543549065 37.5094612298434, 126.875457176483 37.5094857510873, 126.875472879714 37.5095032291596, 126.875513453125 37.509548322279, 126.875529142256 37.5095674761825, 126.875551364413 37.5095959443462, 126.875592807835 37.5096483544584, 126.875598451164 37.509655397258, 126.875603031311 37.509662447934, 126.875603262246 37.5097404384519, 126.875558189481 37.5098487893081, 126.875442044582 37.5099759311833, 126.875344605561 37.5100163719984, 126.875262862117 37.5101728328214, 126.875259136667 37.5101821181145, 126.875234922815 37.5102885269585, 126.875214278943 37.5103771989902, 126.875194338652 37.5104644572049, 126.875184712453 37.5105120375481, 126.875184516302 37.5105210473037, 126.875209334247 37.5106871905722, 126.875369754864 37.5109266846805, 126.87541859583 37.5109926266989, 126.875459394593 37.5110050589447, 126.875523785281 37.5110724230658, 126.875606242424 37.5111175608068, 126.875763671581 37.5111391271684, 126.87591815734 37.5111218302137, 126.876019485002 37.5110901237211, 126.876118161205 37.5110477104886, 126.87622008005 37.5109802439008, 126.876343339818 37.5108190421442, 126.876348304623 37.5108125692401, 126.87635202526 37.5108061040275, 126.87635450931 37.5108018809859, 126.876374017788 37.5107557255832, 126.876389109089 37.5107199810178, 126.876391945171 37.5107149114115, 126.876439946873 37.510647108198, 126.876521810785 37.5106207325805, 126.876644995665 37.5106191689878, 126.876730432438 37.5106750129362, 126.876816881078 37.5107685826148, 126.876844859682 37.5108387186851, 126.876844147658 37.5108451960985, 126.876792217908 37.5109355202391, 126.876742781363 37.5110092416239, 126.876729330492 37.5110244272261, 126.876670911231 37.5110789929152, 126.876653752359 37.5110930483441, 126.876569719818 37.5111444874783, 126.876564591465 37.5111472931627, 126.876418915369 37.511178953166, 126.876205208624 37.5112023778135, 126.876059551573 37.5112225046389, 126.876039570108 37.5112267000793, 126.87597433185 37.5112463445664, 126.875845428364 37.5112850584678, 126.875697569979 37.5113564221709, 126.875589982538 37.5114379558239, 126.875564847009 37.5114601746273, 126.875514401523 37.5115074231406, 126.875510331559 37.5115130500267, 126.875487605837 37.5115684911205, 126.875461345424 37.5116340736567, 126.875347013711 37.5117305203867, 126.875286012051 37.5117527008161, 126.875285470498 37.5117586107735, 126.875293918368 37.5117794598461, 126.87518019373 37.5118308662538, 126.875013374343 37.5118233626232, 126.874887682047 37.5117412913442, 126.874821949869 37.511631128118, 126.874804508896 37.5114906170459, 126.874862258456 37.5113045691614, 126.874901582389 37.5111522798511, 126.87489258622 37.5110342937333, 126.87486323552 37.5109405045758, 126.874796038975 37.5108539909086, 126.874677285078 37.5107499695517, 126.874552964865 37.510693812036, 126.874448025947 37.5106739853981, 126.87439147989 37.5106702665132, 126.874322542058 37.5106772290877, 126.874247568243 37.5107019257402, 126.874194329257 37.5107288982647, 126.874078753608 37.5108250721421, 126.87405199129 37.5108726248917, 126.873999963332 37.5110186923466, 126.873936433586 37.5111706759097, 126.873997019799 37.5112929344627, 126.873999307701 37.5112977212234, 126.874031420772 37.5113295790777, 126.874101823367 37.5113994822572, 126.87420555992 37.5115017941242, 126.874341940252 37.5116368111751, 126.87482114132 37.5121095022417, 126.875096196806 37.512383195238, 126.875125360557 37.5123804153375, 126.875161164102 37.5124243681978, 126.875181797846 37.5124494559827, 126.875323158771 37.5122550459497, 126.875435479593 37.5121980066834, 126.875596343075 37.51217622099, 126.875734672101 37.5122036775619, 126.875830019135 37.5122522075996, 126.876096606097 37.5124183283202, 126.876199827425 37.5125200792565, 126.876327127988 37.5126973230661, 126.876384403739 37.5127933939088, 126.876394098096 37.5128131179746, 126.876445675884 37.5129347980716, 126.876449075653 37.5130122332825, 126.876447645356 37.5130220886662, 126.876440702573 37.513054742426, 126.876433395493 37.5130888013536, 126.87641884148 37.5131276459056, 126.876401799582 37.5131729569727, 126.876381368261 37.5132362843693, 126.876379051944 37.5132483913035, 126.876381603736 37.5133052648823, 126.876422588233 37.5134241316592, 126.876455344401 37.5134920203595, 126.876500459232 37.5135692204099, 126.876576363716 37.5136253246542, 126.876603709432 37.5136549242655, 126.876648373114 37.5136839745507, 126.87672732262 37.5137184039507, 126.876808773102 37.5137317256004, 126.87689995188 37.5137487555238, 126.876340220994 37.5141305635359, 126.875681512262 37.5144379609446, 126.873441871815 37.5135604410035, 126.871635075308 37.5123909734017, 126.872483061311 37.5079968641134))"
125813.26740101704,"POLYGON((126.813950147306 37.5647916651529, 126.815140186017 37.5653748236049, 126.817301874037 37.5681670039639, 126.817302832345 37.5681821894674, 126.811906768151 37.5690326561067, 126.811736864689 37.5689123873641, 126.811581424434 37.5685457511096, 126.813950147306 37.5647916651529))"
68118.265118640309,"POLYGON((126.926040720772 37.5246811841727, 126.926315948876 37.5247732533608, 126.928057993184 37.5264841897346, 126.926899078283 37.5285620075758, 126.924700384615 37.5271280769231, 126.926040720772 37.5246811841727))"
38019.245686441347,"POLYGON((126.88946292198 37.5760998368342, 126.891296163376 37.5767817132069, 126.890283466258 37.5786479693252, 126.888845069653 37.5779493195456, 126.888817890022 37.5771309106475, 126.88946292198 37.5760998368342))"
189375.1262885539,"POLYGON((127.08630368819 37.5369973211606, 127.087989993546 37.5347339909639, 127.089986024096 37.5375284337349, 127.089816493881 37.5415123938033, 127.087879185639 37.5417955604203, 127.086294842884 37.5400248243993, 127.086266439854 37.539902691373, 127.08630368819 37.5369973211606))"
86917.210310229668,"POLYGON((127.065038150647 37.5426604144864, 127.068645101992 37.5433934400822, 127.069332848411 37.54406, 127.068675129635 37.5447990301631, 127.066116984392 37.5459413602222, 127.064575138361 37.5432097692953, 127.065038150647 37.5426604144864))"
50066.0400110259,"POLYGON((127.064575306306 37.5432095700332, 127.066117207215 37.5459412607253, 127.065343818968 37.5462865965615, 127.063865130764 37.5459694516384, 127.062873567243 37.5452285642882, 127.064575306306 37.5432095700332))"
137462.73503023255,"POLYGON((127.008976779515 37.5719837809726, 127.010690086188 37.570153657936, 127.012144960909 37.5697812100072, 127.013225644538 37.5700705268842, 127.013205523947 37.5714588476374, 127.010348328413 37.5753719632606, 127.008929340207 37.5731968718501, 127.008976779515 37.5719837809726))"
158929.57703334885,"POLYGON((126.956775437658 37.5506969687588, 126.957336013023 37.5504266095231, 126.958200396068 37.5510261693316, 126.96033645391 37.553914360216, 126.957704690382 37.5554702819499, 126.955268837866 37.5548787177676, 126.954775106041 37.5540192586631, 126.956775437658 37.5506969687588))"
